"","X","SBL","STORIES","GROSS_SQ_FT","OVER_COND","BUILD_AGE","CLASS","CLASSDSCRP","CURRENT_LAND_VALUE","STRUCTURE_VALUE","CrowdednessRate","DisabledRate","HSCompletedRate","BothParentsRate","UnemploymentRate","YoungUnemploymentRate","MalePopRate","PovertyRate","NonWhiteRate","ChildrenRate","ElderlyRate","VacancyRate","OwnerOccupiedRate","MedianIncome","FIRE"
"973",994,"09173000010720000000",2,8.22684089040858,"GOOD",92,"Commercial","DETACHED ROW BUILDING",8.9226582995244,7.82404601085629,0.0105144055334284,0.290827607287945,0.536752188609717,0.117582728106149,0.337391749462665,0.597033040971331,0.477205216802825,0.573206283458867,0.719448342178037,0.109071230311994,0.0645621096873657,0.153166152304478,0.341093020155863,18531.1452985972,"NO"
"974",995,"09173000010840000000",2,7.80710329012598,"NORMAL",97,"Commercial","DETACHED ROW BUILDING",8.9226582995244,11.0429218357245,0.0104286896944661,0.292827856981839,0.535949141896055,0.117013055804944,0.339167576473365,0.59897000163803,0.476079120713094,0.574892254984386,0.717681648442423,0.109040834931931,0.0641612639186679,0.151975583872129,0.340187080394473,18471.0319653871,"NO"
"975",996,"09173000020010000000",2,8.08332860878638,"NORMAL",117,"Commercial","DETACHED ROW BUILDING",9.0595174822416,10.9366720358818,0.0100629206346442,0.301363379223721,0.532522358176673,0.11458213399935,0.346745435874538,0.607235455147524,0.471273811531076,0.582086680509949,0.710142762811816,0.108911130903797,0.0624507634822831,0.146895156480576,0.336321228542698,18214.5146444674,"NO"
"976",997,"09173000020030000000",2,7.8935720735049,"NORMAL",107,"Commercial","DETACHED ROW BUILDING",9.03598698483141,10.9784899755651,0.0100960457602154,0.300590377138155,0.53283269782395,0.114802285452573,0.346059162562228,0.606486911283431,0.471708994512765,0.581435132101063,0.710825506544438,0.108922877283387,0.0626056714500931,0.147355254979291,0.336671331495889,18237.7456101231,"NO"
"977",998,"09173000020310000000",2,8.48011418317482,"NORMAL",101,"Commercial","APARTMENT",9.36734412078585,11.7621265506037,0.0168156975193172,0.328477132539254,0.524741319897704,0.107909521907263,0.362415620215491,0.634517617991677,0.453690297598728,0.601371206794815,0.688842729140113,0.102756787157855,0.0593955073510585,0.131963444441021,0.329174252022391,17385.8641289074,"NO"
"978",999,"09173000020500000000",2,8.23747928861363,"NORMAL",107,"Commercial","DETACHED ROW BUILDING",8.99961934066053,11.298493854258,0.0101397394940368,0.29957074787524,0.533242051681739,0.115092676472431,0.345153932984385,0.605499543664823,0.472283023110019,0.580575706445801,0.711726080426259,0.108938371358483,0.0628100029777657,0.147962148417061,0.337133135186684,18268.3884412754,"NO"
"979",1000,"09173000020510000000",2,8.38160253710989,"NORMAL",107,"Commercial","DETACHED ROW BUILDING",8.99961934066053,11.1940966635216,0.0101908202351541,0.298378736713467,0.533720612257968,0.115432161959499,0.344095662297183,0.604345248407752,0.472954098882352,0.579570983443976,0.712778908310054,0.108956484913212,0.0630488794699835,0.148671645268653,0.33767301293833,18304.2118509109,"NO"
"980",1001,"09173000020520000000",2,8.155649270366,"GOOD",157,"Commercial","DETACHED ROW BUILDING",8.99961934066053,10.6942150614349,0.0102195718404634,0.297707794325046,0.533989977668558,0.115623246750341,0.343499997856078,0.603695535014489,0.473331824524476,0.579005459166884,0.713371509182935,0.108966680414783,0.0631833348923539,0.14907099682462,0.337976891693632,18324.3756252052,"NO"
"981",1002,"09173000020880000000",1,7.36137542897735,"GOOD",67,"Industrial","MANUFACTURING",8.59415423255237,9.91837616502988,0.00975488254452946,0.308551701742861,0.529636439086991,0.112534895475188,0.353127247770364,0.614196335092474,0.467226945829639,0.588145577616902,0.703793773281708,0.10880189864362,0.0610102389944514,0.142616595709407,0.333065541411403,17998.4846017515,"NO"
"982",1003,"09173000020910000000",1,8.0925452638913,"GOOD",80,"Commercial","DETACHED ROW BUILDING",10.2255710517052,11.4616321705827,0.0101751838543283,0.298743624537458,0.533574119563178,0.11532824169044,0.344419610680076,0.604698590975425,0.472748675152984,0.579878540287072,0.71245662602959,0.108950940153413,0.0629757567289864,0.148454460421222,0.337507750376756,18293.2459083015,"NO"
"983",1004,"09173000030010000000",2,8.66077391989376,"GOOD",77,"Industrial","MANUFACTURING",9.20029003612268,10.6454248972655,0.0102503566398867,0.296989405677528,0.534278391482234,0.115827844263961,0.342862210499662,0.602999876588497,0.473736261355211,0.578399943361698,0.714006016328308,0.10897759689988,0.0633272984437629,0.149498588864006,0.338302259492415,18345.9652978718,"NO"
"984",1005,"09173000030370000000",2,8.43923164994653,"GOOD",114,"Community services","RELIGIOUS",10.4631033404715,12.0346910287746,0.00997820250286068,0.303340346598932,0.531728658690791,0.114019092516338,0.348500592780644,0.609149870161219,0.470160822868937,0.583753027822317,0.708396632872159,0.108881089317027,0.0620545834405483,0.145718445914942,0.335425833653928,18155.1010127922,"NO"
"985",1006,"09173000030380000000",1,9.31217467785745,"NORMAL",67,"Community services","RELIGIOUS",10.6873890963645,11.7142323216753,0.0103296062985988,0.295140049625028,0.535020858437678,0.116354541966449,0.341220347266057,0.601209035203369,0.474777407680892,0.576841157148866,0.715639435277375,0.10900569933142,0.0636979054488401,0.150599343906241,0.339139857511323,18401.5438373648,"NO"
"986",1007,"09173000030390010000",2,8.1886891244442,"NORMAL",117,"Commercial","DETACHED ROW BUILDING",9.5468126085974,11.2384886192685,0.0105896045977929,0.289072775190432,0.53745670672725,0.118082505330097,0.33583380484829,0.595333732750003,0.478193148244173,0.571727169647473,0.720998274110632,0.109097896377092,0.0649137742936448,0.154210645752347,0.341887807015001,18583.8831177442,"NO"
"987",1008,"09173000030430000000",2,7.86365126544865,"GOOD",97,"Commercial","CONVERTED RESIDENCE",8.85366542803745,10.7872550927047,0.0107127391638513,0.286199328683371,0.53861031858952,0.118900864602474,0.333282751379006,0.592551203709238,0.479810834718782,0.569305197527794,0.723536207229253,0.109141560675073,0.0654896068396769,0.155920949577812,0.343189229257895,18670.238560201,"YES"
"988",1009,"09173000030430000000",2,7.86365126544865,"GOOD",97,"Commercial","CONVERTED RESIDENCE",8.85366542803745,10.7872550927047,0.0107127391638513,0.286199328683371,0.53861031858952,0.118900864602474,0.333282751379006,0.592551203709238,0.479810834718782,0.569305197527794,0.723536207229253,0.109141560675073,0.0654896068396769,0.155920949577812,0.343189229257895,18670.238560201,"YES"
"989",1010,"09173000040070000000",2,8.25322764558177,"GOOD",107,"Commercial","DISTRIBUTION FACILITY",8.83927669058535,9.99424191580459,0.0107606400835559,0.285081521273023,0.53905908834568,0.11921921681705,0.332290358980139,0.591468764355093,0.480440135429442,0.568363019423423,0.724523495644051,0.109158546644964,0.0657136130585128,0.156586279621491,0.343695499140951,18703.8319308327,"NO"
"990",1011,"09173000040080010000",2,8.97714648480847,"NORMAL",87,"Commercial","DETACHED ROW BUILDING",9.88837391472608,11.1605270777988,0.0105850040169934,0.28918013353222,0.537413605226562,0.118051929610573,0.335929117870335,0.595437694213374,0.478132707885524,0.571817659903681,0.72090345129402,0.109096264981966,0.0648922599111297,0.154146745003819,0.341839182990291,18580.6566866679,"YES"
"991",1012,"09173000040110000000",2,8.58597270681106,"NORMAL",87,"Commercial","FUNERAL HOME",10.0475878965099,11.9076666097154,0.0106584574322024,0.287466037595391,0.538101768865919,0.118540105151757,0.334407338928013,0.593777833237656,0.479097705774427,0.570372881809064,0.72241740355862,0.109122312028803,0.0652357610777679,0.155166991885315,0.342615519899003,18632.1702654572,"NO"
"992",1013,"09173000040120000000",2,9.66928305386249,"GOOD",82,"Community services","RELIGIOUS",10.2576593662567,12.0668105781967,0.0109695155621048,0.280207239960639,0.541015981828191,0.120607415030715,0.327962959036669,0.586748708049456,0.483184247398504,0.564254582599193,0.728828639290114,0.10923261521424,0.066690408628324,0.159487500143424,0.345903126150004,18850.3182908033,"NO"
"993",1014,"09173000040220000000",2,8.14786712992395,"NORMAL",107,"Commercial","DETACHED ROW BUILDING",9.03598698483141,11.0284171495216,0.0107570358375287,0.285165629322364,0.539025321215095,0.119195262794628,0.332365030330567,0.591550211178368,0.480392784468327,0.568433912460772,0.724449208336652,0.109157268556466,0.0656967579849715,0.156536217677346,0.343657405483752,18701.3042388095,"NO"
"994",1015,"09173000040230000000",1,8.70450228972123,"NORMAL",92,"Commercial","1 OCCUPANT SM STRUCTURE",9.66776521901506,11.6009363422929,0.0108024662184447,0.284105473969269,0.539450945213376,0.119497195669047,0.331423821581824,0.590523599737905,0.480989628353004,0.567540328153072,0.72538557634451,0.109173378457636,0.0659092108546045,0.157167232645444,0.344137563981239,18733.1649970886,"NO"
"995",1016,"09173000040240000000",2,7.80302664363222,"NORMAL",127,"Commercial","DETACHED ROW BUILDING",8.55641390456952,10.513253124157,0.0108494885189545,0.283008169861424,0.539891483442369,0.119809708530889,0.330449632069578,0.58946101495022,0.481607386160373,0.566615431883217,0.726354755492149,0.109190052863588,0.0661291082553876,0.157820358920367,0.344634547645163,18766.1421837214,"YES"
"996",1017,"09173000040240000000",2,7.80302664363222,"NORMAL",127,"Commercial","DETACHED ROW BUILDING",8.55641390456952,10.513253124157,0.0108494885189545,0.283008169861424,0.539891483442369,0.119809708530889,0.330449632069578,0.58946101495022,0.481607386160373,0.566615431883217,0.726354755492149,0.109190052863588,0.0661291082553876,0.157820358920367,0.344634547645163,18766.1421837214,"YES"
"997",1018,"09173000040240000000",2,7.80302664363222,"NORMAL",127,"Commercial","DETACHED ROW BUILDING",8.55641390456952,10.513253124157,0.0108494885189545,0.283008169861424,0.539891483442369,0.119809708530889,0.330449632069578,0.58946101495022,0.481607386160373,0.566615431883217,0.726354755492149,0.109190052863588,0.0661291082553876,0.157820358920367,0.344634547645163,18766.1421837214,"YES"
"998",1019,"09173000040240000000",2,7.80302664363222,"NORMAL",127,"Commercial","DETACHED ROW BUILDING",8.55641390456952,10.513253124157,0.0108494885189545,0.283008169861424,0.539891483442369,0.119809708530889,0.330449632069578,0.58946101495022,0.481607386160373,0.566615431883217,0.726354755492149,0.109190052863588,0.0661291082553876,0.157820358920367,0.344634547645163,18766.1421837214,"YES"
"999",1020,"09175000010690000000",3,9.19471899107323,"NORMAL",77,"Community services","HEALTH FACILITY",10.1345992734995,12.3054653894082,0.0448453800799794,0.237670426864868,0.614614684835609,0.1400377536533,0.213592645153388,0.402539298379677,0.452198807363165,0.411488959276667,0.71238320696718,0.0722830371590738,0.0891682399121208,0.153176609255886,0.425136579192279,23895.3271564665,"NO"
"1000",1021,"09175000010770010000",2,8.88183630500415,"NORMAL",97,"Community services","SCHOOL",10.5661755256114,12.0002777325506,0.0463155425178894,0.248918099188236,0.661099192287454,0.26351775045572,0.214767148581755,0.323078701792062,0.48785807657884,0.366027010594327,0.679159972703447,0.0638088945162712,0.102924824705879,0.160284883200356,0.438984093402286,25739.0606412709,"NO"
"1001",1022,"09175000010920000000",2,9.65380750221735,"NORMAL",100,"Community services","RELIGIOUS",11.8350089641393,13.7637961222776,0.042668449114624,0.234542793593705,0.619230304845254,0.14091972616176,0.209135378284004,0.384923801969857,0.450215798152196,0.399948662104086,0.7080879400885,0.0726151113496991,0.089520144699451,0.151141050712536,0.428857692516336,24364.4306092566,"NO"
"1002",1023,"09175000020030000000",2,8.03008409426756,"NORMAL",102,"Commercial","APARTMENT",8.93590352627442,11.1184002969004,0.0217936877082438,0.215833948546657,0.724747698766504,0.302610095534354,0.164127268838296,0.10318178186919,0.473585761523136,0.223517399120782,0.622287261552171,0.0656108162770021,0.110177435227072,0.138702883364702,0.48474493839898,31530.9571243046,"NO"
"1003",1024,"09175000020240010000",2,8.51719319141624,"NORMAL",97,"Commercial","DETACHED ROW BUILDING",8.61250337122056,11.3144745262464,0.0574354503624871,0.197494641592182,0.723471296439982,0.4127931905798,0.205779033972324,0.343709075945386,0.486244219887971,0.258651985496922,0.632282553989889,0.0785854039262547,0.0884868449926084,0.0916210709485535,0.544472471958254,32274.2822702728,"NO"
"1004",1025,"0917500002025000NHOM",1,6.45362499889269,"NORMAL",107,"Commercial","1 OCCUPANT SM STRUCTURE",8.69951474821019,9.69276652122048,0.0566310428594242,0.197634298510065,0.722163194496521,0.406941629704795,0.204878841544448,0.340772843687721,0.485009527097707,0.25926949120391,0.6330285207474,0.0785252941381534,0.0885867801543343,0.092499173482977,0.542715871016525,32201.0196269466,"NO"
"1005",1026,"09175000020620000000",2,7.51152464839087,"GOOD",97,"Commercial","DETACHED ROW BUILDING",8.96187901267768,11.0004317841035,0.0553136800746717,0.197863011973766,0.720020940959082,0.397358640361592,0.203404613620065,0.335964232270113,0.482987494326626,0.260280768491431,0.634250176240747,0.0784268534876839,0.0887504420575917,0.0939372252112886,0.539839119246454,32081.0387970028,"NO"
"1006",1027,"09175000020880000000",2,7.89803969076462,"NORMAL",97,"Commercial","APARTMENT",8.85366542803745,11.2091140105886,0.0523723713698905,0.19837366622138,0.715237878122903,0.375962461344524,0.200113068210547,0.325227925776396,0.478472851390171,0.262538672482009,0.636977796891957,0.0782070625952421,0.0891158540657826,0.0971479991266934,0.533416123910059,31813.1546092868,"YES"
"1007",1028,"09175000020900000000",2,7.89655270164304,"NORMAL",107,"Commercial","DETACHED ROW BUILDING",9.56099724358935,10.7954855918412,0.0525222341116693,0.198347647855635,0.715481580155799,0.377052618948816,0.200280775877191,0.325774951773739,0.478702877149626,0.262423629922161,0.636838821779057,0.0782182611701166,0.0890972359434014,0.0969844068517947,0.533743382211773,31826.8035876429,"NO"
"1008",1029,"09175000030200000000",1,7.34018683532012,"NORMAL",92,"Commercial","DISTRIBUTION FACILITY",8.45531778769815,10.2255710517052,0.0489857352061404,0.198961635834815,0.709730637911032,0.351326803921865,0.196323167918756,0.312866093855244,0.473274671066506,0.265138433362714,0.640118391663041,0.0779539943662609,0.0895365911069493,0.100844898754352,0.526020657990255,31504.7115423143,"NO"
"1009",1030,"09175000030210000000",2,8.39976009452414,"NORMAL",97,"Commercial","DETACHED ROW BUILDING",8.77955745588373,11.0587951848808,0.0410366300451227,0.232198331736387,0.622690155832342,0.141580849358124,0.205794228201125,0.371719293688364,0.448729342083101,0.391298099778672,0.704868224574884,0.072864032884362,0.0897839311730476,0.149615203866224,0.431647024736147,24716.0687512162,"NO"
"1010",1031,"09175000030220000000",2,8.55641390456952,"GOOD",94,"Commercial","DETACHED ROW BUILDING",8.93590352627442,11.0728689120924,0.049242335196182,0.198917086320294,0.7101479126684,0.353193408169758,0.196610322584953,0.313802730031819,0.47366852885187,0.264941453650739,0.639880433834678,0.0779731689400552,0.0895047125361926,0.100564790599306,0.526581000580843,31528.0817787633,"YES"
"1011",1032,"09175000030220000000",2,8.55641390456952,"GOOD",94,"Commercial","DETACHED ROW BUILDING",8.93590352627442,11.0728689120924,0.049242335196182,0.198917086320294,0.7101479126684,0.353193408169758,0.196610322584953,0.313802730031819,0.47366852885187,0.264941453650739,0.639880433834678,0.0779731689400552,0.0895047125361926,0.100564790599306,0.526581000580843,31528.0817787633,"YES"
"1012",1033,"09175000030230000000",2,8.31971738685061,"NORMAL",97,"Commercial","DETACHED ROW BUILDING",9.20029003612268,10.9295291483694,0.0494565956171503,0.198879887574755,0.710496336162722,0.354752018565143,0.196850096092553,0.31458481915604,0.47399739922665,0.264776976029352,0.639681739577247,0.0779891796665264,0.0894780940005133,0.100330900912844,0.527048885397698,31547.5958742193,"NO"
"1013",1034,"09175000030250000000",2,8.2829886927426,"NORMAL",87,"Commercial","DETACHED ROW BUILDING",9.61580548008435,10.9437642641913,0.0500700455005773,0.198773383694981,0.71149390888758,0.359214482332536,0.197536592598166,0.316824021711114,0.47493898933536,0.264306059482049,0.639112857240008,0.0780350200426581,0.0894018823626587,0.099661250399481,0.528388488321376,31603.4667603521,"NO"
"1014",1035,"09175000030460000000",1,7.53689712956617,"NORMAL",66,"Commercial","AUTO DEALER",10.0475878965099,10.8948857568971,0.051235215389918,0.198571093145806,0.713388671170261,0.36769036366288,0.198840505238935,0.321077101650965,0.476727419771829,0.263411613503438,0.638032337725967,0.0781220879962558,0.0892571280672475,0.0983893345745187,0.530932893386094,31709.5863896348,"NO"
